id,price_doc
30741,9787721.536600927
30742,4582263.463552679
30743,4552078.765846429
30744,10027801.664679212
30745,5456313.755269178
30746,4550975.675251
30747,13056999.988427138
30748,12547499.605749976
30749,3867299.39192405
30750,7386372.817456334
30751,3390217.844567959
30752,7914728.621599442
30753,11045267.27320201
30754,5048303.619889117
30755,2952975.370491837
30756,7043127.591299395
30757,5211947.711634786
30758,6781520.27330891
30759,5288869.44567593
30760,3182542.6337651084
30761,7787535.3101647785
30762,5755507.983005051
30763,11652937.24593135
30764,4225499.263287157
30765,4728610.659067294
30766,3078178.5839442564
30767,8105510.358344584
30768,4356917.098799818
30769,6398535.235411023
30770,5427709.513150877
30771,3233803.2258161665
30772,6831051.53791961
30773,6347380.863060822
30774,4550183.795845503
30775,9147580.698429456
30776,4404081.677020095
30777,5561182.260083276
30778,7384306.102350824
30779,5209258.864659518
30780,6185003.487888156
30781,8301649.507051907
30782,4216684.945683408
30783,5385841.850612435
30784,4821882.833211555
30785,4484000.778683492
30786,4352947.78342708
30787,6302689.084842742
30788,5148357.353428651
30789,5615624.011569535
30790,5415486.607819326
30791,10757905.595623631
30792,9949203.127016054
30793,8755813.080878679
30794,8441831.88169754
30795,9789140.34885901
30796,7328468.292130213
30797,14315573.726215709
30798,2782886.784358864
30799,6064281.920061208
30800,11649698.971909657
30801,6008249.8733755555
30802,12308934.809891237
30803,3221037.930020369
30804,3980417.2040867023
30805,14762275.371938923
30806,10099988.464757951
30807,5951480.8651395235
30808,10660448.504874885
30809,4480662.152322056
30810,10095854.025117852
30811,4831837.166467276
30812,4799457.874751179
30813,4372988.858118183
30814,2476683.2252109405
30815,3900557.5730312495
30816,6854100.3378850315
30817,2749868.58159475
30818,6017021.696976707
30819,5752827.434918428
30820,4415300.816563536
30821,18911863.017466925
30822,6784778.426520473
30823,7245396.8687023185
30824,2549401.9418372107
30825,4747458.334751773
30826,9954199.142953461
30827,4255685.777896213
30828,4885705.177452394
30829,5127668.7918231115
30830,9931839.299956935
30831,10778058.704884063
30832,5594245.503759937
30833,5159908.258083928
30834,5202799.885218924
30835,7688726.995249503
30836,4380782.0342198955
30837,6667616.543334234
30838,3819429.7859743685
30839,5318763.473504443
30840,10490776.937911907
30841,7356865.935498009
30842,5593514.121256743
30843,4610660.095344662
30844,5722128.4154468905
30845,6940978.531505735
30846,5448892.800036051
30847,4494317.336317749
30848,5647485.774446141
30849,4816198.421874879
30850,5490560.792211174
30851,4162879.770506042
30852,5334452.468533398
30853,4455472.938032787
30854,4529660.340827372
30855,9130914.945681242
30856,6291850.542655041
30857,2636286.2706157337
30858,4826920.487587772
30859,5858745.05103781
30860,5182512.412710544
30861,5069377.288002072
30862,5064243.605989467
30863,4978167.529524828
30864,5633046.869345581
30865,9255182.561813815
30866,6404192.6788950125
30867,5409735.206986066
30868,6904709.164160622
30869,4111374.051378521
30870,4754994.969764311
30871,7013497.390647539
30872,3987608.411712032
30873,3666903.36373867
30874,3766803.155183213
30875,5336973.549571024
30876,5050588.8991804775
30877,8127130.181571001
30878,4677287.156567107
30879,9769900.136458905
30880,6075296.00160147
30881,2099607.317178386
30882,7700590.665498426
30883,5221713.9490377065
30884,4688482.989011843
30885,3714519.5173863894
30886,4389487.954908503
30887,5111805.194125231
30888,3794031.4578725845
30889,3710605.6031439872
30890,5863236.21262949
30891,2999106.0760821616
30892,3020172.3770595673
30893,5640984.827952737
30894,4243445.112633299
30895,4478121.949199598
30896,7295548.697089714
30897,5533038.982382819
30898,7387245.896289205
30899,8432136.259487007
30900,3625930.1050713668
30901,4442242.541197465
30902,2070584.854659779
30903,4669577.93560191
30904,5661611.350357755
30905,4660795.42942905
30906,6260615.503625417
30907,6975892.982981894
30908,4325489.793371948
30909,11524287.375535762
30910,6637462.230418673
30911,3545315.3538723122
30912,5618432.1363348765
30913,16974878.593297742
30914,4789750.006724627
30915,6484617.733540981
30916,4120866.2440861897
30917,7566277.408262445
30918,6272991.913538922
30919,2993016.7103126138
30920,5022326.93961016
30921,3552986.5024350267
30922,5525289.79321148
30923,3894737.791283081
30924,4567214.377339685
30925,12296135.899610551
30926,5314857.4379064115
30927,5891885.456072639
30928,4723994.226255011
30929,4571265.240457931
30930,9523996.369230777
30931,8971079.604439365
30932,4264886.14971951
30933,4941352.418207587
30934,14433896.103304451
30935,7103563.09563576
30936,10272295.11698178
30937,8468522.89733265
30938,4408766.058168247
30939,5220493.572556611
30940,9106036.332957882
30941,5456517.657792567
30942,3353706.872015979
30943,5320865.086097714
30944,4636662.971319611
30945,2613171.522434154
30946,11623817.278328842
30947,11108513.082097324
30948,6709232.26812946
30949,6100077.662731139
30950,5073025.851167737
30951,9250712.849777553
30952,6676233.180942227
30953,8560431.95154498
30954,4564297.449670969
30955,5175016.642690442
30956,8348186.211972986
30957,5080076.77473311
30958,20653524.86718972
30959,7107439.646532233
30960,7149493.592131609
30961,7715553.857669269
30962,8043043.201259944
30963,4058863.75420788
30964,4398055.299191012
30965,7592290.494183162
30966,6559574.7658117665
30967,6275564.7605500305
30968,5631716.853067332
30969,3695496.0505841314
30970,4529972.755263402
30971,17276457.78433459
30972,3699833.0170285394
30973,4838006.755347621
30974,5197901.6614406295
30975,6709942.897527859
30976,4570687.142674447
30977,7194469.679845047
30978,5925961.649218515
30979,4185575.1278767786
30980,6419766.863355624
30981,5040800.257029201
30982,5265426.637567586
30983,3660504.56303196
30984,4756634.532357727
30985,3823362.289461566
30986,10916670.216849066
30987,9213614.367826972
30988,5330182.534164417
30989,6867072.945887743
30990,10274815.059133602
30991,7987282.497337011
30992,3652421.0043481863
30993,6340575.052615785
30994,4127800.02621165
30995,5590351.822974971
30996,4594727.243172348
30997,5644849.198325713
30998,5245490.321180446
30999,5636887.608687904
31000,5819695.123115934
31001,6235019.755683855
31002,6685559.817727887
31003,7829102.555955577
31004,4711579.626265677
31005,3229544.0503941644
31006,8905258.14096818
31007,4423090.234173569
31008,3551385.714840136
31009,5017432.33651701
31010,6116325.292957632
31011,4298889.194304536
31012,4601663.188972071
31013,4431604.791443187
31014,11598250.075631022
31015,4859673.340404073
31016,4368446.780446878
31017,8384748.376434205
31018,5266494.601566955
31019,3604525.3622467876
31020,8281905.761700617
31021,11552399.636935156
31022,12976948.62001813
31023,8582155.960621042
31024,4042851.407458174
31025,4738375.073529795
31026,5685620.581100594
31027,4285396.458267428
31028,4438848.347256398
31029,8629262.278054867
31030,7564652.054220887
31031,10755375.641275862
31032,7910928.921400405
31033,6965618.27767439
31034,4364203.659571137
31035,9644734.15044693
31036,4513863.08396512
31037,21988579.29392798
31038,5050283.426431863
31039,9742409.258213796
31040,5262624.08273441
31041,3571206.7263332764
31042,4850570.139515217
31043,5326956.618756902
31044,6487278.763524809
31045,5373821.9672533
31046,13698352.840360941
31047,6127723.637201441
31048,6061783.078902618
31049,7308316.8650159985
31050,4571373.546312479
31051,7769336.608116722
31052,3714481.554677487
31053,12145513.334794547
31054,6317090.697072895
31055,4224875.588548564
31056,12986277.33106881
31057,4392255.800172221
31058,5318590.702811842
31059,2859346.6247593286
31060,6585275.294018762
31061,6212386.707156918
31062,7106679.114676121
31063,4588510.2553934
31064,4992695.339798891
31065,11240027.46307407
31066,4657074.760085461
31067,9253797.693433532
31068,3859155.8762619984
31069,4108887.00223818
31070,3954480.236617518
31071,4181599.663708947
31072,8767835.168530801
31073,2099607.317178386
31074,7332884.593668669
31075,5440517.974383856
31076,5652203.088809751
31077,4544209.802798059
31078,5244728.792983022
31079,4038651.6459737294
31080,5667619.804958639
31081,3690407.065271095
31082,9203696.783049671
31083,4530311.971902474
31084,7525453.90604838
31085,10741635.733495226
31086,3387917.5467777797
31087,4547702.35312969
31088,4944247.554613778
31089,4984492.646546162
31090,25165022.13331562
31091,3745199.5881172284
31092,5785941.49230765
31093,4988161.131855988
31094,5238284.207059982
31095,4138242.946753107
31096,15916944.365836032
31097,8646376.907213595
31098,9492723.59738653
31099,6359307.187669286
31100,4472455.796462852
31101,3979470.7437276044
31102,5036740.693972962
31103,9960719.179390253
31104,3666539.8438236755
31105,6597286.771963935
31106,5612792.2780158715
31107,4854141.60395101
31108,6880138.05445219
31109,4336759.9070439115
31110,7314677.371898196
31111,11016743.400131814
31112,5023794.476421185
31113,3287381.1576973824
31114,4148871.465337706
31115,4332627.790763033
31116,5066143.640525958
31117,5080879.416035946
31118,3737167.5257762442
31119,3377388.5390593666
31120,4221616.743224841
31121,5149198.788184489
31122,4916783.853107077
31123,3874351.214886198
31124,4635252.00777019
31125,15262914.55869156
31126,10593601.667120589
31127,5486235.457484604
31128,5071969.092930042
31129,4133572.697455185
31130,9079234.98174291
31131,5703178.040878566
31132,5858195.272125935
31133,8246769.959925185
31134,5607263.687348577
31135,6839886.203797918
31136,8673575.137962589
31137,4237903.868304679
31138,5980423.044174521
31139,4367952.296064516
31140,6439551.0406712545
31141,5111644.320944512
31142,7683319.939974849
31143,5526396.587547317
31144,3897074.417078137
31145,4950516.609178193
31146,4094804.279434779
31147,9561687.445986087
31148,5376828.328283321
31149,2137660.4771189676
31150,5673505.230746656
31151,3844364.703970047
31152,8553398.015305676
31153,4781374.662109661
31154,9627642.208788075
31155,5808899.510834549
31156,7571290.942789404
31157,3545913.4971266966
31158,8834437.409207908
31159,6206535.981757453
31160,5171779.401464765
31161,3700067.8611424426
31162,4323038.447484763
31163,4652177.753519361
31164,5538100.160537046
31165,4442801.511360159
31166,4916879.637711265
31167,6310853.715971549
31168,9387958.233625751
31169,6290878.942536483
31170,5336044.141050134
31171,10845965.414844152
31172,4720169.89925371
31173,8690356.860744625
31174,6022151.537655065
31175,13118769.46994115
31176,4287812.563367695
31177,8452864.996070722
31178,3207298.4029653813
31179,4055247.430945625
31180,4392795.46468728
31181,7875530.546021689
31182,6745091.07195499
31183,5507673.776789541
31184,5066151.2264339905
31185,4570244.012836203
31186,9200370.937272077
31187,3458329.413852266
31188,3961501.6343129757
31189,5168060.897056464
31190,5733863.590115451
31191,11071190.61550226
31192,2828541.6676782924
31193,5889440.919439325
31194,6267322.608447698
31195,7344867.815440587
31196,4185825.2439425406
31197,13421156.635944454
31198,4742358.523419025
31199,5328253.870042431
31200,7730663.233486214
31201,5300580.532689942
31202,3647165.6989531363
31203,6393134.622677839
31204,4711815.913737873
31205,5523684.308039084
31206,4566645.2543526655
31207,5267932.06753684
31208,4057358.3339256207
31209,4974212.674132969
31210,7465072.2381907245
31211,6626257.946632875
31212,6275199.358589552
31213,9452626.740686854
31214,5263750.561928076
31215,3995896.580107982
31216,4756634.532357727
31217,7858583.646208463
31218,6175063.812015843
31219,3219037.164182089
31220,7367404.23321845
31221,4449944.93203897
31222,4541305.122892133
31223,7143717.902540051
31224,4933835.987394485
31225,9783555.49286344
31226,6112478.119332899
31227,7344348.670431398
31228,10917828.572890414
31229,3611694.009665361
31230,5091722.66498584
31231,4570693.345456803
31232,7540728.172305653
31233,5172774.37349858
31234,5907944.555248156
31235,4532961.069794592
31236,4853377.544563954
31237,10245254.777697697
31238,5400718.898704239
31239,10953058.127150593
31240,5553238.056990902
31241,5144373.782513473
31242,5267343.46927115
31243,3817071.3979639155
31244,7927112.435482502
31245,7466020.912767709
31246,5822709.808291086
31247,4024229.771640034
31248,5926468.253637755
31249,7116650.210217067
31250,5661215.249435616
31251,5525937.17189061
31252,6137051.419611813
31253,7834191.361557917
31254,4978739.823677569
31255,10834397.828567969
31256,5836766.601816637
31257,4298465.171214557
31258,7576766.894420529
31259,8037966.7968947245
31260,6828820.370280254
31261,11772626.194545154
31262,4660795.42942905
31263,5241759.983993866
31264,4299142.98706566
31265,8860175.186609982
31266,6334845.989413227
31267,4225801.196135612
31268,4146855.210048597
31269,6540864.1197927175
31270,4502472.850517051
31271,4900122.860029886
31272,16994008.715506043
31273,6855329.637301261
31274,4861301.092020856
31275,4993619.8589268215
31276,5771492.888403347
31277,4626188.986374623
31278,11875932.656636667
31279,11656854.126241319
31280,6720201.929151764
31281,7751173.395250202
31282,11783581.271396179
31283,6030412.339631332
31284,4268510.87872644
31285,4564733.040204357
31286,6179041.32031542
31287,7364960.826145849
31288,5636978.298285314
31289,6865909.491315376
31290,5914584.007164652
31291,5858123.26382162
31292,4626586.800113376
31293,7886534.896041901
31294,3945588.4578475724
31295,12913990.669380821
31296,8789714.26640249
31297,8019519.433534404
31298,3503996.757836878
31299,6883436.566243623
31300,6284900.031646662
31301,3893895.1599201835
31302,4468120.370112217
31303,6354139.31494177
31304,5473150.476393931
31305,8905718.604111461
31306,3295323.3407820356
31307,3948415.7461191723
31308,7585786.460701652
31309,7071087.72088609
31310,35651452.709970124
31311,5170047.679315718
31312,4170969.742311491
31313,11770319.23207097
31314,5196804.104713834
31315,7245200.931126447
31316,9419388.9894292
31317,16169277.267859558
31318,7112383.41880218
31319,5169910.566622552
31320,5547490.607840415
31321,4680264.10394624
31322,7031830.719768289
31323,5715781.506748598
31324,7323969.768637149
31325,5721437.331474382
31326,4355177.052946041
31327,6715499.716048523
31328,8986878.420191828
31329,4085504.804304415
31330,11857961.859655507
31331,8160899.044159334
31332,4686357.115134823
31333,4047608.4439806794
31334,4442610.156087394
31335,7115974.312748697
31336,6973791.011493928
31337,6945973.433174051
31338,3706512.2979382393
31339,4179083.025996423
31340,5294100.684380671
31341,7357090.148075255
31342,5066472.665566379
31343,4580091.167476151
31344,4037302.1435185517
31345,4321939.724306603
31346,3972003.5469111027
31347,5579830.376239717
31348,9984603.98646676
31349,8224004.0322684
31350,3377973.3809011667
31351,4619554.080336678
31352,8635714.199582096
31353,4792389.962926436
31354,6349137.722190252
31355,4969214.69209078
31356,3273329.7448247303
31357,7116784.586320773
31358,2799949.349377205
31359,4693156.383745839
31360,7042044.133414341
31361,4007293.2488243147
31362,7019240.220999109
31363,4494587.024765544
31364,3600403.258851495
31365,4667041.6549087465
31366,4753974.330335104
31367,9063008.069751197
31368,4799704.146563511
31369,3619598.3732380657
31370,7927636.237756157
31371,7145347.316314943
31372,5064629.05636445
31373,5028471.190688518
31374,6290546.018883004
31375,5432715.564241207
31376,5284490.34128406
31377,6411681.841001544
31378,5127439.418062568
31379,21255512.696220092
31380,3424224.5589531017
31381,5370798.55309768
31382,5064727.602567429
31383,6541499.813704752
31384,12342828.880269125
31385,12288957.49815082
31386,9737894.68033441
31387,12924993.529607644
31388,4513868.386767678
31389,4609131.710861309
31390,7211464.142024294
31391,4850972.312488823
31392,7534500.672095348
31393,6887384.274560136
31394,4779461.910177279
31395,3948883.8184586684
31396,9902687.123861331
31397,9436266.228964431
31398,3569219.340641515
31399,10370105.0685763
31400,3825688.5797671787
31401,10049809.882327149
31402,10084070.723600345
31403,5186697.787378401
31404,3281953.828941063
31405,4797414.714333206
31406,4277833.68079172
31407,4051259.848315072
31408,6555078.08294149
31409,2640771.579446071
31410,8833522.162872184
31411,7144475.211996054
31412,9237444.141541384
31413,7111281.0425201645
31414,5172004.415599338
31415,9039219.490202533
31416,5518980.573962458
31417,4613547.313807872
31418,6908102.456229753
31419,7184177.163245181
31420,11100194.502422035
31421,6515637.439978792
31422,4995786.4093830045
31423,7964215.9541934645
31424,5998642.697307554
31425,5753404.961471133
31426,4434458.75892546
31427,4053596.468094017
31428,6822364.863462906
31429,8915209.381679904
31430,3953063.18936447
31431,4429035.608195387
31432,7227892.116324261
31433,4855233.41514939
31434,4052789.8885619673
31435,10033761.338768072
31436,7904013.858575115
31437,11552930.779642016
31438,6687283.613080478
31439,8699659.846971909
31440,6727980.602903531
31441,5696755.923626366
31442,5514828.437275995
31443,11757694.572619043
31444,4548862.85341086
31445,6295283.043653457
31446,9764852.773211155
31447,5013966.898064916
31448,7271567.913537295
31449,6779295.792018107
31450,6676337.333627472
31451,5406664.6965841
31452,9379684.25231346
31453,5002086.201218807
31454,5291830.9235703675
31455,6998680.770662911
31456,5094921.92098898
31457,4074370.981525896
31458,13259525.053265486
31459,5222885.763641755
31460,5110858.229650061
31461,3659111.1943746894
31462,4049019.1880991766
31463,4183349.293556173
31464,7111283.058791099
31465,5123528.785218128
31466,16095172.564152537
31467,4274931.938049175
31468,10716949.124354146
31469,4977046.637058145
31470,4737012.9071300225
31471,9730602.229321666
31472,2894981.8692190903
31473,7032399.332381978
31474,3211742.370211801
31475,7369403.231003545
31476,16184749.341613177
31477,5188828.364117396
31478,4540071.824908418
31479,5802809.973038708
31480,5906195.534711178
31481,7985675.031556412
31482,8244280.004333691
31483,6824691.940341823
31484,6492558.390143793
31485,3579445.4797577043
31486,3282782.090458596
31487,4200140.1872442085
31488,6191815.451691782
31489,6731681.437869038
31490,3836396.270082393
31491,5095092.475628203
31492,7042592.835402322
31493,9027785.061157232
31494,5452107.517234904
31495,4790597.104936935
31496,6798968.644505885
31497,4630401.713286078
31498,6208607.949913276
31499,10415881.523936495
31500,11474058.63485692
31501,7928481.131761566
31502,6430442.420621427
31503,4405999.8184431
31504,5577006.886956635
31505,6085738.260417775
31506,6741530.31666758
31507,6525492.578981292
31508,5457639.260247747
31509,5543446.121357322
31510,4946432.607431101
31511,5298154.298993605
31512,4989400.520653484
31513,26843976.246585406
31514,18163246.54860189
31515,2831576.2177336547
31516,15731375.094519699
31517,4741409.588644841
31518,6143361.88168022
31519,4939829.07243459
31520,6980547.106994588
31521,4509811.194251367
31522,5584819.088079412
31523,6713351.107372379
31524,9042913.435488278
31525,9838773.634527065
31526,3800597.623586596
31527,5068603.288539295
31528,4556752.461512805
31529,4892094.90108296
31530,7221777.750119814
31531,8439424.753936851
31532,4875621.461955139
31533,8972171.652389454
31534,7012863.327975643
31535,10044790.604336312
31536,6858969.4079936715
31537,5775438.947159961
31538,4214457.364100346
31539,3778469.0454840376
31540,7562038.425445049
31541,2240979.8679257273
31542,4790691.490986838
31543,4645149.346987486
31544,5124573.901664809
31545,7761895.117057029
31546,11907517.87921609
31547,4971487.448906028
31548,4422060.605041572
31549,4971968.1127266595
31550,5318291.904060843
31551,5674684.920673475
31552,6497509.248304608
31553,6399383.082472526
31554,5797505.615323613
31555,3536582.6990867993
31556,9470981.19065924
31557,4733753.764214249
31558,7236421.289767169
31559,2135709.0441274773
31560,9470981.19065924
31561,4699310.018760581
31562,14420171.682257593
31563,4694189.83531902
31564,5961876.854647225
31565,8488998.761143811
31566,5272326.726899772
31567,9877019.502563385
31568,6628895.0901421225
31569,7168000.954348497
31570,7012570.448970564
31571,5476607.433797167
31572,3176997.0423760167
31573,4904886.157352682
31574,9318959.494288182
31575,4897866.876162937
31576,5015301.945877264
31577,4719856.568976874
31578,10457244.077407556
31579,4098094.001195354
31580,5884415.155973701
31581,5247552.291620663
31582,5799854.439645873
31583,6989536.802931691
31584,3947297.1321015
31585,5289557.809989705
31586,10918486.275558738
31587,13209439.723731797
31588,8531953.560476553
31589,3184833.6715974086
31590,4566794.7716780575
31591,7531511.981193697
31592,5130434.138591826
31593,8386316.747001826
31594,4948936.593732036
31595,5292084.09949144
31596,3643907.4273013854
31597,5178747.661350712
31598,3769983.9681770154
31599,4799723.154866694
31600,6211263.865181336
31601,14025815.104614723
31602,4435394.339396281
31603,9153593.858075859
31604,4586758.804554229
31605,5163433.14696797
31606,6654424.909965816
31607,7818428.771042114
31608,5286202.057040221
31609,4486833.956825922
31610,7306267.515310307
31611,5173383.593028612
31612,5456043.144842436
31613,3924078.6797821596
31614,10962389.05281655
31615,7656714.354812773
31616,9839000.907427603
31617,5014448.250994328
31618,5686852.946926701
31619,7900906.474324704
31620,6040075.579228777
31621,4858965.426807936
31622,19821114.567957997
31623,15071297.01134866
31624,4187737.9943082063
31625,10247146.82839461
31626,4613785.093601743
31627,7864739.65105679
31628,6263806.034733461
31629,10843485.170518665
31630,3476719.256205776
31631,4673625.464376165
31632,14045296.634798361
31633,4520473.555061411
31634,7153169.008502495
31635,10762812.040107593
31636,6061535.096782431
31637,4665557.095622837
31638,6517019.938618212
31639,3881299.901500953
31640,8153103.714107397
31641,3781828.4968264415
31642,2935398.2011168483
31643,4929763.818745168
31644,9734616.856423715
31645,4513442.657593107
31646,8970810.850266268
31647,4886048.794664634
31648,8857291.628244575
31649,4796711.034843677
31650,4888075.167867213
31651,8781342.045063786
31652,5726418.079869554
31653,5687935.11363455
31654,4894206.79773666
31655,4486451.760208371
31656,18104802.73230476
31657,5978284.488962325
31658,4440047.620721332
31659,5510173.970309447
31660,3978985.5729338634
31661,4892390.385651025
31662,6663634.07715169
31663,3828166.5345614892
31664,3467404.2463817317
31665,4779418.7328694705
31666,3703628.602281103
31667,5618408.091340432
31668,9998248.590428177
31669,10496250.369032284
31670,6616569.763194522
31671,4951598.901308479
31672,6666813.8784809625
31673,6498471.443821503
31674,7969858.698804227
31675,5137020.03158204
31676,6293330.887691905
31677,4445184.322054775
31678,5565264.900220049
31679,6815606.225154859
31680,6892397.83312151
31681,6152228.958588773
31682,3618517.1445385814
31683,5258547.256966176
31684,4553452.617672932
31685,3983216.932280262
31686,8872536.51872591
31687,8776644.757508941
31688,7633947.055828695
31689,4649829.1312104985
31690,6107760.343155024
31691,4001185.5812411737
31692,5687069.272518062
31693,4671840.676812233
31694,11906888.80384652
31695,6716851.926783165
31696,3960613.7809312465
31697,4551172.433208109
31698,3960613.7809312465
31699,4363883.684423036
31700,4901342.9286985025
31701,6282557.314375821
31702,4925902.810708204
31703,5995941.990900623
31704,5628800.722120621
31705,10292494.926165277
31706,5210233.808154231
31707,11334788.984491745
31708,6801106.423692781
31709,4672985.605741326
31710,10439856.270427622
31711,6741667.194896709
31712,8082888.652165563
31713,4815415.961377492
31714,4504630.529631382
31715,5576104.770017384
31716,5174342.246414345
31717,11084765.500586411
31718,5597192.115348708
31719,5779749.21156503
31720,2069889.8554831145
31721,3433543.63133001
31722,4941724.686113255
31723,5189861.701075431
31724,5684793.609457869
31725,5576806.313892071
31726,11986876.418012876
31727,4900981.15542137
31728,4777455.687821094
31729,5298378.627944635
