id,price_doc
30832,12795685.596105186
30833,13209148.77748908
30834,9367301.05466846
30835,17279181.516671937
30836,14565475.068286678
30837,12196992.057909353
30838,8523114.989758367
30839,13984544.115941614
30840,25923889.814706728
30841,22968075.976232115
30842,14593147.968265532
30843,11956462.85045272
30844,15604627.924833419
30845,19434568.447239116
30846,10952968.426673967
30847,12140913.19749158
30848,17739269.477409888
30849,11347588.379395885
30850,9065751.595224075
30851,11220722.043765552
30852,15830624.384823868
30853,11667495.360543955
30854,11383938.916443577
30855,15003509.667560754
30856,19360392.644726466
30857,5925262.094146903
30858,9900309.403583443
30859,12644825.779280216
30860,13345789.627839983
30861,18929164.25504375
30862,14392811.243287178
30863,13431110.233184353
30864,13556646.449241538
30865,21821287.16541112
30866,13769847.083985517
30867,13567415.57475296
30868,17798399.713875722
30869,11443128.133200351
30870,7010316.806857678
30871,18984942.37475808
30872,10788423.251950182
30873,10233088.5818166
30874,10712657.896222478
30875,14859176.710802076
30876,11811810.399727853
30877,19712896.133660123
30878,13269630.006467525
30879,19212432.879021782
30880,13837615.912201006
30881,5296688.409844374
30882,17628294.19724681
30883,9259272.832995728
30884,13330069.114124676
30885,10238290.220027745
30886,16821972.89771616
30887,12143236.582930923
30888,13281714.123700034
30889,10056762.923685849
30890,14602211.171714813
30891,8006302.839575091
30892,7887270.836878223
30893,10435086.048346829
30894,12585362.742939202
30895,11052048.427450625
30896,14459729.51958229
30897,16568256.076501021
30898,17582725.286962464
30899,16674885.753547225
30900,9820926.262285046
30901,15330794.120183012
30902,5257370.7428966155
30903,16154379.553077288
30904,17159525.011708047
30905,13201903.658887833
30906,12367177.249719875
30907,28516011.417966615
30908,11205111.006813286
30909,22906433.580428347
30910,15663650.421539221
30911,10062394.79031021
30912,14710495.942720478
30913,36508940.35144148
30914,12619664.763552818
30915,17034258.00657523
30916,13261636.80173885
30917,17797117.987494767
30918,14628623.844695553
30919,7129392.015783068
30920,10474355.137425704
30921,9298973.738619288
30922,12722577.15876667
30923,10048980.449863536
30924,11624447.852954399
30925,31174915.195245158
30926,16363019.305570662
30927,17241066.939383976
30928,11260910.521243071
30929,11605101.028394613
30930,22341582.902563673
30931,25995466.91388005
30932,11487111.350137541
30933,10648375.87392691
30934,35975419.09983569
30935,17490814.66807223
30936,16650150.125588458
30937,17560771.66984554
30938,8799239.151436044
30939,16565936.744255556
30940,17085816.784776583
30941,12940265.729029154
30942,9359822.625079032
30943,11503746.440417878
30944,11254011.230913162
30945,7081263.092384449
30946,29049911.312931545
30947,14095683.83855195
30948,18676913.7839714
30949,14685128.166609118
30950,13156296.069188349
30951,31715493.667750057
30952,16553231.885508364
30953,20857565.61988965
30954,11085052.5376114
30955,15694138.370529227
30956,16164451.962123457
30957,13711118.310300972
30958,46651024.74626978
30959,18264091.555056334
30960,17063927.552049752
30961,19921745.09412283
30962,25333293.521697044
30963,10460211.070010033
30964,9519460.351078557
30965,16273961.894104773
30966,24984317.07134765
30967,25389166.525826074
30968,9961782.201037763
30969,10150622.512756785
30970,16753499.09987281
30971,20615314.52229775
30972,10109649.06294374
30973,10777810.948549885
30974,11649191.166970823
30975,16814366.265910603
30976,11387873.800749384
30977,14609599.968275834
30978,15311966.573728336
30979,10170613.440685317
30980,10902637.038368106
30981,13286784.751329
30982,16451404.672071291
30983,10266906.22034387
30984,13237686.743059894
30985,8940015.810877582
30986,23314304.873647425
30987,21348188.33968767
30988,13324585.976836268
30989,17377510.76806179
30990,28621613.258497637
30991,17740514.134816468
30992,6269606.40503385
30993,15997058.288864136
30994,12155854.836583259
30995,13747517.995921956
30996,13315663.326588834
30997,15286711.822525103
30998,11221915.021744154
30999,12085545.4865674
31000,15416859.882305281
31001,13765793.403168704
31002,20278757.967881534
31003,18318112.887703262
31004,10411626.107046172
31005,8009662.171854115
31006,19683403.276092164
31007,10908203.177868914
31008,11736811.697320336
31009,12736701.868782058
31010,13890612.438897576
31011,10632825.00133745
31012,13393037.584993823
31013,14788040.229535077
31014,32010162.538824297
31015,12238482.026425106
31016,10690657.53370523
31017,23078321.352356613
31018,12658202.38672356
31019,11086898.217237843
31020,16288956.181454662
31021,28398205.363149956
31022,45981977.31485885
31023,23259312.83232347
31024,11041593.390709305
31025,12571903.568048805
31026,13620319.409797478
31027,9366448.280176582
31028,11056899.577058898
31029,19446731.620753363
31030,15236522.924730306
31031,17871554.245153643
31032,23179402.0542423
31033,19590284.196688686
31034,13651750.028487626
31035,22463864.81607602
31036,13906586.834431255
31037,56916188.48990488
31038,10531849.548942138
31039,18658180.463279326
31040,15734924.541670498
31041,10402387.146349613
31042,10160897.156158706
31043,14087396.98939806
31044,19299553.319491398
31045,16764060.57748917
31046,26497099.182508156
31047,16052220.742711142
31048,14473824.846364211
31049,13766609.115546985
31050,15175539.288928691
31051,14727223.01399984
31052,10277562.235038873
31053,23880149.695687745
31054,13899486.800342105
31055,11258208.763768002
31056,28557934.688488126
31057,12568782.706931593
31058,14556582.121730214
31059,6067147.875317601
31060,15101372.587170852
31061,15186349.815628102
31062,13666525.28137425
31063,10411739.091266297
31064,11405253.323607106
31065,25269766.6088268
31066,10181146.225337874
31067,18065672.36363001
31068,9138082.582805568
31069,10735884.017892748
31070,11854463.126659602
31071,10251192.090129267
31072,16836695.32423082
31073,5278700.308381459
31074,18057931.20832055
31075,15170724.975349667
31076,14413854.311520109
31077,13223610.09510002
31078,9704844.23734577
31079,11526324.091818698
31080,14890709.689395625
31081,6394933.248653485
31082,22375465.651160687
31083,12451169.073828192
31084,22767324.578636635
31085,21735522.05783739
31086,9535880.13286226
31087,10787393.324339675
31088,19391791.186285872
31089,14186799.946209928
31090,65502420.4789946
31091,10073614.134143988
31092,15560876.980361998
31093,13620840.968439857
31094,13812098.366677208
31095,11955866.436522355
31096,30577431.663493663
31097,21391529.272149313
31098,19509177.123256363
31099,36283977.058506854
31100,10547394.261667669
31101,9965838.607220732
31102,10474088.489127925
31103,20014185.677854765
31104,9767347.547937557
31105,18535420.768131435
31106,10638884.967668353
31107,17047073.263149764
31108,16138753.518699232
31109,12302038.605255544
31110,21863254.481375556
31111,24498455.714097228
31112,13478919.160779135
31113,8455665.185581358
31114,11991260.957989318
31115,12864658.62232149
31116,13721519.434184423
31117,14105202.094437903
31118,10179512.68047322
31119,9178460.4748778
31120,11906768.725253645
31121,14591890.992833575
31122,13268696.990207827
31123,11536407.395116743
31124,11949117.299512299
31125,27081737.829384483
31126,34058165.40252344
31127,12571398.248125128
31128,13145797.4346297
31129,12511611.983639633
31130,27749467.112518065
31131,17722214.277160764
31132,19694040.67331052
31133,22380319.026608203
31134,14058013.718788086
31135,16247802.773792
31136,15718379.644952554
31137,11805758.344837965
31138,16018960.687178254
31139,10527650.836733043
31140,18083911.88663393
31141,11009033.81572051
31142,22807984.094456412
31143,13427945.6721414
31144,10244052.170208154
31145,12277417.006790467
31146,9493358.081138153
31147,26012881.44852281
31148,12973214.527281744
31149,5352811.659202469
31150,17719536.547850464
31151,8022852.345295673
31152,19010110.332867607
31153,11494213.719255062
31154,30430387.504587166
31155,12817068.092185285
31156,19676525.56063247
31157,9823261.0163369
31158,22044269.06522732
31159,13562794.406632384
31160,12425891.683738707
31161,10294859.43476961
31162,11163413.2331321
31163,12956738.817786861
31164,14490529.90118346
31165,16619066.824881554
31166,11839464.788201546
31167,18403305.45957741
31168,26370471.392617583
31169,14944834.506736683
31170,12234867.520004723
31171,27661667.72220254
31172,12821404.054712782
31173,20923345.688892927
31174,20313404.536089603
31175,35602601.325023636
31176,11276861.431056986
31177,17442690.25111638
31178,10363997.431295043
31179,11081338.245671824
31180,9595992.440541686
31181,19859959.063583635
31182,14144306.624924902
31183,16424229.941625731
31184,11915220.791127218
31185,10452653.637459733
31186,19415744.116446115
31187,8604148.863469636
31188,11939138.62845458
31189,12081454.13412676
31190,15033927.026556585
31191,25641444.195368867
31192,7731935.548322028
31193,13961979.354698172
31194,15469775.522950979
31195,17513970.980706386
31196,10827753.987937795
31197,31059072.41044963
31198,11932088.326283727
31199,14797895.07749552
31200,20318424.398512285
31201,10749915.070679821
31202,9534948.671208331
31203,13807886.011827523
31204,9364345.068431586
31205,14829713.348371692
31206,13187568.001859145
31207,9224603.411081241
31208,9641020.903317349
31209,9230430.202055497
31210,14009209.320780464
31211,15035526.10358902
31212,13918849.717088524
31213,22356155.51038243
31214,15419395.473389437
31215,11205592.446865782
31216,13200340.19533722
31217,15652822.294985538
31218,15582578.933972541
31219,8052496.62420232
31220,17254226.208423518
31221,10648490.388602976
31222,15516091.227367997
31223,22758649.19533574
31224,12504156.666070735
31225,22267268.78114036
31226,13490219.6887841
31227,23033411.57655097
31228,23436495.919158835
31229,11666641.431625186
31230,12996525.375453187
31231,10701798.860767433
31232,17143958.47186163
31233,14676465.047563497
31234,14871825.636099877
31235,11902869.723835029
31236,13929477.989235178
31237,24531618.75529231
31238,14755615.34264434
31239,29276955.21265172
31240,13404595.147375856
31241,14453425.315881565
31242,15738004.847814271
31243,10079328.345544696
31244,15643092.800584516
31245,17516033.934161723
31246,20979423.08508629
31247,12588490.573438054
31248,13707308.501252266
31249,22657720.84824637
31250,13861958.39886834
31251,15571946.349988386
31252,13545046.87180653
31253,17394144.676460933
31254,13340663.919034306
31255,26323840.956192728
31256,13728196.480084684
31257,11236090.755813435
31258,18893457.062227685
31259,23535959.45184189
31260,16701324.84626756
31261,34487951.095872015
31262,13170396.967706284
31263,12135184.280736303
31264,10335087.579787143
31265,21866725.00135367
31266,16243105.500883773
31267,10381013.716878999
31268,10614527.92314518
31269,16676834.215157231
31270,10292406.633907508
31271,11872407.724277485
31272,33702798.05366865
31273,14317757.415221302
31274,13811064.959581112
31275,12541812.893823184
31276,13559115.607653301
31277,10836253.158130532
31278,33464782.246134065
31279,32026206.418279827
31280,16997228.468388796
31281,15304666.867284887
31282,27672258.94510864
31283,13993355.063077157
31284,7417579.136652033
31285,11310534.430053711
31286,16815702.0802974
31287,23105926.632837966
31288,10231073.89005558
31289,20416161.99175545
31290,13931957.181040317
31291,14716671.45092494
31292,9447895.907080606
31293,15653076.379874866
31294,10760995.476166403
31295,30833945.609566044
31296,22643315.547170214
31297,16328811.4820795
31298,8825482.271966353
31299,22684836.17364691
31300,15249741.10676541
31301,12838954.797963144
31302,12070975.562577613
31303,17065898.79874372
31304,15508977.23763309
31305,21509165.915475763
31306,8521331.259205367
31307,14031951.599973172
31308,18192382.250615116
31309,17752021.894354463
31310,67661688.90431465
31311,10988388.040385982
31312,12058346.466980292
31313,27168540.84713983
31314,14813978.496465689
31315,23060548.063594926
31316,19111767.159201473
31317,41989462.207972154
31318,17662046.197937388
31319,15079253.535942553
31320,14413729.86586778
31321,15083181.76977048
31322,14960363.04712112
31323,16609807.269027928
31324,16062744.42885734
31325,14000325.810127957
31326,11825298.608144414
31327,19032626.24646645
31328,27048349.159218993
31329,12399146.287113933
31330,22509480.645066887
31331,16999153.849971954
31332,12156181.30227666
31333,11747219.82542436
31334,10661039.905754756
31335,18287849.88210351
31336,18834546.98876915
31337,15699981.077330364
31338,11208587.656043127
31339,11325198.777836336
31340,16998380.127953142
31341,22240757.37604312
31342,11185292.038410626
31343,10384692.447865954
31344,9732742.327652272
31345,11329808.079449883
31346,9986883.049517488
31347,15805738.104021799
31348,25456084.43399436
31349,21047063.289151564
31350,8559940.228246732
31351,12139351.365865638
31352,20911274.16603148
31353,10679149.886445494
31354,16664119.598858958
31355,17511817.062902726
31356,10106457.67054852
31357,11379988.941441592
31358,6297198.939283039
31359,13602812.550312413
31360,15041089.47700089
31361,10405270.651743315
31362,23408734.373262327
31363,12901205.411136797
31364,8100162.185213656
31365,10575795.6499236
31366,15093530.351790465
31367,22278771.40246517
31368,13152914.907410525
31369,11195747.19183304
31370,19395247.273900226
31371,16764016.039541699
31372,15168807.327573366
31373,11510896.516574081
31374,13913852.793626294
31375,11608973.453872006
31376,15042135.640002022
31377,18215439.41862605
31378,10584645.18440312
31379,49505287.24383424
31380,10214900.61047569
31381,16341493.384552445
31382,11519186.556675598
31383,15268601.410755046
31384,32914660.985123605
31385,28171734.69420621
31386,25039156.63028525
31387,24319519.649029173
31388,10636896.936111622
31389,10947341.131967707
31390,18106209.580018714
31391,11560781.550268235
31392,19921772.428920113
31393,20467681.16042868
31394,11702760.151692508
31395,10917561.754278215
31396,19155424.641270395
31397,14360316.08083116
31398,9539229.494874537
31399,27802992.08968651
31400,10951912.775987748
31401,20912973.457122263
31402,21351438.17554942
31403,11489674.054501094
31404,8075187.459504076
31405,10938394.635824213
31406,15761406.282108774
31407,10745774.519127496
31408,13812688.496880699
31409,7461569.634212272
31410,23458304.7999466
31411,15418775.093002144
31412,24258836.155546673
31413,18399291.85043862
31414,8767216.279906692
31415,33843306.558247656
31416,14028449.324428992
31417,10438739.126158927
31418,18250967.121797346
31419,20966974.839482125
31420,23521766.379263803
31421,16127223.207066262
31422,13348611.856894853
31423,17797347.519234277
31424,32396255.48089185
31425,12823314.82430675
31426,10927283.498326877
31427,12692921.493701493
31428,19736478.909831375
31429,29895122.710362285
31430,10999723.567582212
31431,12437599.945176387
31432,11306650.491042642
31433,12732453.913026556
31434,10473413.378546538
31435,25488784.721480932
31436,23080119.765307352
31437,28826197.11189923
31438,17812492.239599634
31439,21310429.185808428
31440,14986825.862278534
31441,15083023.006371524
31442,16271009.261625148
31443,24223340.891109962
31444,13892450.238952333
31445,21318061.050934713
31446,28034402.656595286
31447,14124869.875688294
31448,15060406.798880838
31449,17898398.80397617
31450,15501294.927980985
31451,16183024.418109989
31452,27983521.4294101
31453,10342783.207351007
31454,11776091.994197408
31455,17967313.364004135
31456,11466424.353593897
31457,12236539.606356839
31458,38446751.93062043
31459,13217713.110559233
31460,11480838.233552482
31461,9304212.69800526
31462,9423289.820697812
31463,12273211.007531786
31464,18149207.508981235
31465,10693304.829188583
31466,65332162.6513856
31467,10303553.8051195
31468,29917583.043886483
31469,11382908.323365048
31470,13026698.9626294
31471,30269702.137874488
31472,6220178.859582259
31473,15070781.531630168
31474,6790976.816767196
31475,16747934.36934804
31476,41032377.05372879
31477,14536068.805981549
31478,10580957.223609084
31479,13049578.247038528
31480,19333315.507447068
31481,18925096.77534703
31482,21578057.32862343
31483,16770958.55366224
31484,13077144.268569151
31485,8932000.298574813
31486,8545782.445166903
31487,11230044.484654075
31488,29648325.201718036
31489,17397860.105478447
31490,13768957.722723402
31491,11636782.066583637
31492,17290101.282230362
31493,23144982.379754312
31494,13324995.439677142
31495,10772051.689944014
31496,18197244.57151563
31497,11300572.050223209
31498,15762599.025835965
31499,24682419.665104244
31500,22549119.616618816
31501,20011227.98935137
31502,20157303.724544805
31503,13054430.654293325
31504,19018904.564585913
31505,44757780.00197758
31506,17580849.43921626
31507,14303749.297148993
31508,13774462.54655753
31509,12652829.416932136
31510,12426647.780460173
31511,12752252.74124779
31512,13901683.035876496
31513,49287736.35205484
31514,46459754.06903724
31515,5753256.179344633
31516,33774950.3755728
31517,13401389.230589412
31518,16225236.15757583
31519,13421979.1417438
31520,16787532.108461037
31521,11551695.654184632
31522,10412798.986432184
31523,14440169.6036122
31524,22132350.572031677
31525,20486126.770027287
31526,13573250.424186056
31527,16016833.61462307
31528,8717886.334021995
31529,11580881.34990216
31530,12886351.172423478
31531,17668304.560290396
31532,13233586.214018673
31533,27791370.54415011
31534,19079001.889954474
31535,24782125.413802255
31536,17517357.095188413
31537,10692158.94881557
31538,12502275.97138363
31539,8954935.7482751
31540,22269888.316845734
31541,5875432.599706951
31542,13249094.723763002
31543,10559320.195469832
31544,11461388.207641551
31545,16841996.640359715
31546,29270033.05983759
31547,11649347.009592477
31548,11675079.465880059
31549,12259659.719947094
31550,10811265.279790388
31551,13083252.27339221
31552,15329785.051818026
31553,13889040.747549813
31554,17380889.943583813
31555,9677572.03808056
31556,14673851.596142905
31557,12102477.528523002
31558,23236522.225253977
31559,5911836.146019554
31560,14659377.316859478
31561,14929873.308549423
31562,23441742.673277758
31563,10457347.278976412
31564,17995282.718355622
31565,22139054.92569124
31566,13017179.059561461
31567,34584118.3254707
31568,15502958.914843962
31569,17719252.435991794
31570,14312180.636742838
31571,11414786.93449605
31572,9522811.131302655
31573,11503499.490955897
31574,23811842.418941148
31575,13247525.109507928
31576,15748987.94352631
31577,12339390.509011766
31578,21491395.65262544
31579,12210027.621649606
31580,13375966.612788014
31581,11899183.185570331
31582,11723836.420581957
31583,17922799.93359125
31584,10949585.104803674
31585,15176009.445529344
31586,27287677.628906433
31587,32940063.272966594
31588,20941251.3166032
31589,8626836.628297575
31590,12656327.485893484
31591,15199040.436639145
31592,15233473.12879572
31593,13864472.083715774
31594,19626258.06869124
31595,10952600.327236446
31596,8991318.798837028
31597,12264407.065354953
31598,8969641.97269507
31599,15226102.953621244
31600,14798929.32976825
31601,32734634.18777585
31602,12339434.15858626
31603,33093747.985462427
31604,14593512.327728858
31605,11466209.54157195
31606,14326927.612766879
31607,15772808.833220003
31608,11890794.42122103
31609,12225799.811060483
31610,16788526.70716206
31611,14976797.216363493
31612,14180786.428588405
31613,11359201.485670542
31614,25206585.58956944
31615,22852316.968974292
31616,24756189.377219148
31617,9666646.369507119
31618,14760191.767295286
31619,20871785.117080458
31620,10211243.014399854
31621,14432125.848816125
31622,45235468.89184839
31623,21258822.126011338
31624,11967978.313717209
31625,24030399.102662873
31626,11837617.03657805
31627,16460993.592278581
31628,22843868.40969494
31629,21599865.476487994
31630,9644330.617451452
31631,13566768.770802703
31632,41983847.28249418
31633,12598569.482720843
31634,17979739.437571328
31635,24086293.926198002
31636,13500502.478905633
31637,11592631.49238771
31638,15622003.939893823
31639,10152848.197665753
31640,19415638.60873635
31641,9917637.924889777
31642,6350153.3085493455
31643,13213672.246997582
31644,20402791.458789334
31645,14808106.214783402
31646,17877914.820615735
31647,11080662.528157724
31648,23632494.727012668
31649,13261828.53500591
31650,13657319.353101486
31651,21557310.764571063
31652,13456238.342064334
31653,13875669.535198607
31654,10492396.647459008
31655,9422760.304845925
31656,47830284.84087852
31657,14289600.711700814
31658,10444484.089026209
31659,15560082.47572654
31660,11470317.483598853
31661,11855596.27181865
31662,15077209.357936515
31663,10192758.660404969
31664,8757778.85117015
31665,10533512.647178415
31666,10297663.253194708
31667,17842908.437433127
31668,19655675.594227362
31669,21311356.720855273
31670,14755345.847693287
31671,11505488.719238034
31672,16790703.59529012
31673,17306908.14190454
31674,18585070.873709504
31675,15244060.220770834
31676,15327734.18809163
31677,11904269.727340523
31678,8144579.645175971
31679,15773476.58961975
31680,17819906.56961159
31681,14472107.162442304
31682,6418366.168013684
31683,15279611.45257983
31684,12442148.646963123
31685,10419658.746581368
31686,26946585.116012357
31687,20847038.98090574
31688,23413837.101036023
31689,10736879.265726827
31690,14920068.444105046
31691,10211649.36746127
31692,11799828.52328858
31693,14330805.302574197
31694,18778136.346733846
31695,14972690.695966994
31696,10357554.890249804
31697,11426760.410369735
31698,10457827.210637292
31699,12156575.682518655
31700,11405349.236416332
31701,17916182.519003723
31702,12860374.263981754
31703,19538689.257971894
31704,13437469.80895427
31705,22015549.500045605
31706,10638927.221122496
31707,21611693.380772073
31708,17381998.01171532
31709,11621290.798696866
31710,25658291.7370377
31711,15774685.691852638
31712,17911739.09226649
31713,12123693.065407708
31714,11596547.1363703
31715,13134269.854051897
31716,12090047.1755426
31717,20278087.975691386
31718,12985062.708736468
31719,14978014.76332872
31720,7286152.188543107
31721,10801253.539959732
31722,13170496.27922679
31723,11737094.42505463
31724,12563507.121178953
31725,12730651.277025862
31726,26578338.20778392
31727,14919889.6286608
31728,10846592.058943259
31729,14150105.675393043
31730,8725402.397572022
31731,14249791.594135694
31732,15953255.065704018
31733,8750365.691594336
31734,10392073.775543038
31735,6072655.3247887725
31736,15969277.810391588
31737,11611400.940221276
31738,12434851.517999921
31739,12198089.050689692
31740,16217011.553148419
31741,20465285.29643674
31742,27112620.558267847
31743,16180652.135319628
31744,11051838.05536775
